0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",20690477,304040576,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",440574765,476568856,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,8929525,123654776,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(ii)Other securities,24025309,251705868,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(i) Debt,762628297,831168140,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(ii) Shares,297975535,436439697,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",3881686,4449633,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(ii) To regulated financial institutions,88361868,99823018,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",2728,4319323,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(iv) To foreign governments,22929955,22929955,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(v) Lease receivables,14327437,31662615,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(vi) To individuals for non-business purposes,124031890,669966389,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,15462402,284630929,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,65521312,185191766,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(vii) Reverse repurchase agreements,662303254,902116934,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(viii) To individuals and others for business purposes,567206818,982630499,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,7292912,41699704,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,288579439,529789573,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(A) Insured,1287590,459781620,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,137561339,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(C) Uninsured,126544241,1148512145,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(D) Reverse Mortgages,464493,5091020,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(ii) Non-residential,58905649,152451461,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",809314,92585066,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",14155911,32211605,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(a) Insurance-related assets,288479,11161240,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(b) Accrued interest,5310068,12376686,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(c) Prepaid and deferred charges,1710504,7606510,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(d) Goodwill,34308475,49215536,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(i) with definite lives,4913477,16491455,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(ii) with indefinite lives,38444,4924711,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(f) Deferred tax assets,4168538,9380860,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(g) Derivatives related amounts,617538523,337885319,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,10204847,20867950,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(i) Interests in associates and joint ventures,17498751,19955883,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(j) Other,96876721,150182133,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
Total  Assets,4032893569,7672157479,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
Section II - Liabilities,Foreign Currency,Total,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
1. Demand and notice deposits,1. Demand and notice deposits,1. Demand and notice deposits,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(a) Federal and Provincial,3749536,32425382,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(b) Municipal or School Corporations,210121,52717805,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(c) Deposit-taking institutions,24581745,71569694,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(d) Individuals,(d) Individuals,(d) Individuals,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(i) Tax sheltered,7425753,122919708,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(ii) Other,574441625,1359650624,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(e) Other,758024133,1607445024,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
2. Fixed-term deposits,2. Fixed-term deposits,2. Fixed-term deposits,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(a) Federal and Provincial,455,4838360,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(b) Municipal or School Corporations,0,5917302,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(c) Deposit-taking institutions,116362157,146324977,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(d) Individuals,(d) Individuals,(d) Individuals,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(i) Tax-sheltered,89542,102452269,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(ii) Other,66777565,329659490,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(e) Others,1063179572,1346367113,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
3. Cheques and other items in transit,28446057,5123941,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
4. Advances from the Bank of Canada,0,10239,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
5. Acceptances,810669,92848437,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
6. Other liabilities,6. Other liabilities,6. Other liabilities,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
"(a) Liabilities of subsidiaries, other than deposits","(a) Liabilities of subsidiaries, other than deposits","(a) Liabilities of subsidiaries, other than deposits","Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(i) Call and other short loans payable,0,150764,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(ii) Other,26017234,26559706,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
(b) Insurance-related liabilities,-316821,40430452,"Total All Banks, As At November 30, 2021, (in thousands of dollars), Total All Banks, As At November 30, 2021, (in thousands of dollars)"
