0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Total Domestic Banks, As At February 28, 2023, (in thousands of dollars), Total Domestic Banks, As At February 28, 2023, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Total Domestic Banks, As At February 28, 2023, (in thousands of dollars), Total Domestic Banks, As At February 28, 2023, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",23511625,210574720,"Total Domestic Banks, As At February 28, 2023, (in thousands of dollars), Total Domestic Banks, As At February 28, 2023, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",377210809,393300699,"Total Domestic Banks, As At February 28, 2023, (in thousands of dollars), Total Domestic Banks, As At February 28, 2023, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Total Domestic Banks, As At February 28, 2023, (in thousands of dollars), Total Domestic Banks, As At February 28, 2023, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Total Domestic Banks, As At February 28, 2023, (in thousands of dollars), Total Domestic Banks, As At February 28, 2023, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,6661119,113051582,"Total Domestic Banks, As At February 28, 2023, (in thousands of dollars), Total Domestic Banks, As At February 28, 2023, (in thousands of dollars)"
(ii)Other securities,23347246,275755155,"Total Domestic Banks, As At February 28, 2023, (in thousands of dollars), Total Domestic Banks, As At February 28, 2023, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Total Domestic Banks, As At February 28, 2023, (in thousands of dollars), Total Domestic Banks, As At February 28, 2023, (in thousands of dollars)"
(i) Debt,935783075,1008183421,"Total Domestic Banks, As At February 28, 2023, (in thousands of dollars), Total Domestic Banks, As At February 28, 2023, (in thousands of dollars)"
