0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",1909,97910,"Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",32750,90247,"Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,0,148801,"Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars)"
(ii)Other securities,0,328368,"Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars)"
(i) Debt,0,220028,"Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At March 31, 2022, (in thousands of dollars)"
