0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",2772493,11942260,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",53643697,54495485,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,2154881,26878255,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
(ii)Other securities,2565792,23582374,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
(i) Debt,103505091,111095855,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
(ii) Shares,21237015,51998737,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
(ii) To regulated financial institutions,27392341,29562626,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,139716,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
(iv) To foreign governments,1290876,1290876,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
(v) Lease receivables,2421483,3116355,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
(vi) To individuals for non-business purposes,26962102,110726437,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
Of (A) Secured by residential property,710221,23140708,"The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At October 31, 2022, (in thousands of dollars)"
