0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",15618883,384788154,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",373291101,414243480,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,7458394,144582466,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(ii)Other securities,22068394,270577119,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(i) Debt,703761782,766839858,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(ii) Shares,260885421,383806699,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
