0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Total All Banks, As At June 30, 2019, (in thousands of dollars), Total All Banks, As At June 30, 2019, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Total All Banks, As At June 30, 2019, (in thousands of dollars), Total All Banks, As At June 30, 2019, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",22981115,39531505,"Total All Banks, As At June 30, 2019, (in thousands of dollars), Total All Banks, As At June 30, 2019, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",220688745,257815721,"Total All Banks, As At June 30, 2019, (in thousands of dollars), Total All Banks, As At June 30, 2019, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Total All Banks, As At June 30, 2019, (in thousands of dollars), Total All Banks, As At June 30, 2019, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Total All Banks, As At June 30, 2019, (in thousands of dollars), Total All Banks, As At June 30, 2019, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,6824227,103676133,"Total All Banks, As At June 30, 2019, (in thousands of dollars), Total All Banks, As At June 30, 2019, (in thousands of dollars)"
(ii)Other securities,19394440,210660951,"Total All Banks, As At June 30, 2019, (in thousands of dollars), Total All Banks, As At June 30, 2019, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Total All Banks, As At June 30, 2019, (in thousands of dollars), Total All Banks, As At June 30, 2019, (in thousands of dollars)"
(i) Debt,594354047,656659959,"Total All Banks, As At June 30, 2019, (in thousands of dollars), Total All Banks, As At June 30, 2019, (in thousands of dollars)"
(ii) Shares,169601706,285155862,"Total All Banks, As At June 30, 2019, (in thousands of dollars), Total All Banks, As At June 30, 2019, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Total All Banks, As At June 30, 2019, (in thousands of dollars), Total All Banks, As At June 30, 2019, (in thousands of dollars)"
