0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",-9713,5220660,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",2082470,4249027,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,154934,13843941,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
(ii)Other securities,922588,9239365,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
(i) Debt,7399800,8619917,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
(ii) Shares,113498,171859,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
(ii) To regulated financial institutions,934099,2007171,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,5207,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
(iv) To foreign governments,0,0,"Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At July 31, 2022, (in thousands of dollars)"
