0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Total All Banks, As At April 30, 2020, (in thousands of dollars), Total All Banks, As At April 30, 2020, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Total All Banks, As At April 30, 2020, (in thousands of dollars), Total All Banks, As At April 30, 2020, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",24442635,228571580,"Total All Banks, As At April 30, 2020, (in thousands of dollars), Total All Banks, As At April 30, 2020, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",369276770,410209239,"Total All Banks, As At April 30, 2020, (in thousands of dollars), Total All Banks, As At April 30, 2020, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Total All Banks, As At April 30, 2020, (in thousands of dollars), Total All Banks, As At April 30, 2020, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Total All Banks, As At April 30, 2020, (in thousands of dollars), Total All Banks, As At April 30, 2020, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,6506281,157403950,"Total All Banks, As At April 30, 2020, (in thousands of dollars), Total All Banks, As At April 30, 2020, (in thousands of dollars)"
(ii)Other securities,21230694,267929050,"Total All Banks, As At April 30, 2020, (in thousands of dollars), Total All Banks, As At April 30, 2020, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Total All Banks, As At April 30, 2020, (in thousands of dollars), Total All Banks, As At April 30, 2020, (in thousands of dollars)"
(i) Debt,681962964,743676430,"Total All Banks, As At April 30, 2020, (in thousands of dollars), Total All Banks, As At April 30, 2020, (in thousands of dollars)"
(ii) Shares,113949010,215031107,"Total All Banks, As At April 30, 2020, (in thousands of dollars), Total All Banks, As At April 30, 2020, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Total All Banks, As At April 30, 2020, (in thousands of dollars), Total All Banks, As At April 30, 2020, (in thousands of dollars)"
